time,temperature_2m,snowfall_sum,skin_reservoir_content,surface_latent_heat_flux_sum,surface_net_solar_radiation_sum,total_evaporation_sum,runoff_sum,u_component_of_wind_10m,v_component_of_wind_10m,surface_pressure,leaf_area_index_high_vegetation,total_precipitation_sum,ssta
200202,272.1806881,0.005575359,3.61e-06,-22600035.5,288858872.7,-0.008894581,0.000419898,0.922724727,0.216631572,87961.00216,0.653089458,0.006807134,-0.03166666666666629
200203,276.3542777,0.009924033,9.32e-06,-75763157.4,429757641.0,-0.029903259,0.000557691,1.874613549,-0.215594431,87534.41295,0.656374316,0.019460637,0.055333333333333456
200204,281.291405,0.001691853,1.94e-05,-110289876.7,470255825.4,-0.044074546,0.000861599,1.118861317,0.187571196,87332.54237,0.662611706,0.04222699,0.13033333333333275
200205,288.0425629,1.99e-05,3.49e-05,-180801341.8,517369133.3,-0.072297383,0.000893831,-0.247121117,0.293735116,87419.0054,0.679155309,0.055083042,0.42799999999999727
200206,293.2897386,0.0,5.88e-05,-217526522.6,516225552.0,-0.086982774,0.006176719,0.128659149,0.720991893,86920.35793,0.698319377,0.141085648,0.8490000000000002
200207,295.001136,0.0,4.95e-05,-244284709.8,551172910.3,-0.097682625,0.003511171,-0.391026889,0.121492961,87023.5545,0.711122468,0.088645961,0.8513333333333328
200208,294.2063555,0.0,3.64e-05,-207649687.7,543009265.0,-0.083033304,0.002272114,-0.283415795,0.72922063,87329.82891,0.71072481,0.049897121,0.8859999999999992
200209,287.5979616,5.86e-07,4.55e-05,-147648637.2,370253612.0,-0.059040559,0.003894754,-0.159427582,0.191623892,87890.9279,0.687580031,0.094567039,1.0826666666666682
200210,280.0557999,0.004394501,1.63e-05,-79025404.94,358531940.2,-0.031531657,0.000965189,1.307975335,-0.165856508,87847.83941,0.66392672,0.022297234,1.286999999999999
200211,272.1891964,0.001297481,1.36e-06,-21096899.36,267238041.6,-0.008328513,0.000694518,2.130913386,-0.327374571,87968.26876,0.654729289,0.001474745,1.5423333333333353
200212,264.7578224,0.016397047,3.26e-06,-8116443.201,159706887.5,-0.00296616,0.000703713,0.797500897,-0.050313189,88229.38456,0.652955144,0.016507571,1.408999999999999
200301,262.3482503,0.005412609,8.88e-06,-17545163.11,182049590.6,-0.006242656,0.001031829,1.352462754,-0.368296151,88077.77739,0.652556326,0.005490529,0.5976666666666652
200302,269.251359,0.01106346,9.91e-06,-24897378.34,252944012.6,-0.009403411,0.001077325,0.478954482,0.115972254,87802.67939,0.653089458,0.013974358,0.6483333333333334
200303,274.6423694,0.022344435,1.87e-05,-60925424.25,356038733.6,-0.023715911,0.001742187,0.276822062,0.192923146,87747.77693,0.656374316,0.043015493,0.4153333333333329
200304,281.0629592,0.009059317,2.6e-05,-127159492.2,433394041.5,-0.050652821,0.001281494,1.071496496,0.131385716,87408.90283,0.662611706,0.040937427,-0.029666666666667396
200305,288.6357677,6.77e-05,3.42e-05,-173436648.3,519877712.1,-0.069352105,0.001430725,0.346062858,1.073516142,87306.7558,0.679155309,0.05565139,-0.4920000000000009
200306,292.0398173,2.67e-06,3.94e-05,-180903497.5,562442018.9,-0.072338251,0.002174967,-0.047940919,-0.304267539,87007.12527,0.698319377,0.075122535,-0.1509999999999998
200307,294.2603392,0.0,5.55e-05,-215444115.2,524302004.4,-0.086150079,0.009617095,0.053196649,1.02291925,86937.24933,0.711122468,0.121618771,0.3213333333333317
200308,292.9536925,0.0,4.2e-05,-221503114.5,479006314.7,-0.088572903,0.006660789,-0.166234657,1.014789652,87286.29382,0.71072481,0.092032145,0.2759999999999998
200309,289.2676485,0.0,5.36e-05,-152770663.6,396817170.2,-0.061088717,0.004092943,0.240175749,0.897157829,87597.55888,0.687580031,0.092981072,0.26266666666666794
200310,280.4097768,0.001071834,2.24e-05,-107893058.9,355474239.8,-0.043124559,0.002784664,1.14868281,-0.045306234,88022.17263,0.66392672,0.035911436,0.46699999999999875
200311,271.531156,0.018356875,4.09e-05,-30576982.63,179432202.0,-0.01188945,0.002122276,0.967123533,0.244419103,88112.15722,0.654729289,0.029578951,0.4123333333333328
200312,265.7557438,0.001405801,1.17e-05,-11741731.03,208388593.8,-0.004312277,0.001744526,1.724487072,-0.385156184,88355.86628,0.652955144,0.001462571,0.4690000000000012
200401,264.0830966,0.007368302,6.51e-06,-11496523.63,221084365.5,-0.004154495,0.001820425,1.181790004,-0.484838966,88041.77974,0.652556326,0.007426408,0.2576666666666654
200402,269.8778868,0.002210187,7.63e-06,-27564813.95,311762131.9,-0.010583035,0.001835775,2.429485455,-0.324663628,87700.90407,0.653119904,0.007389193,0.23833333333333329
200403,275.2461373,0.004056772,5.69e-06,-50000197.51,436216469.0,-0.019870916,0.001467887,2.253588993,-0.329331145,87635.66169,0.656388888,0.007146714,0.1653333333333329
200404,285.1551204,0.001783584,1.12e-05,-93358228.87,517283249.1,-0.037295569,0.00143581,0.941473668,0.1940975,87324.32717,0.662611706,0.018865254,0.18033333333333346
200405,288.2407885,0.000863122,2.1e-05,-160632626.8,565371455.5,-0.064223387,0.001591373,1.272128194,-0.509195627,87196.73384,0.679155309,0.044116065,0.18799999999999883
200406,292.8404297,0.0,4.01e-05,-156643545.7,530339866.1,-0.062637374,0.00381882,-0.057966983,0.573918235,87162.48665,0.698319377,0.080603012,0.26899999999999835
200407,294.6341043,0.0,4.81e-05,-215342904.6,553546763.1,-0.086109607,0.009077301,-0.378150927,0.213294044,86971.24186,0.711122468,0.112453504,0.6013333333333328
200408,291.8019798,0.0,7.57e-05,-212550987.8,435121222.8,-0.084993198,0.008639292,-0.594047132,0.552166302,87269.90028,0.71072481,0.142135547,0.7860000000000014
200409,287.9287026,4.17e-08,3.12e-05,-174726132.7,425638052.3,-0.069868094,0.002987596,0.365193453,0.722358994,87780.78585,0.687580031,0.054341437,0.8026666666666706
200410,280.9285706,0.000549546,1.66e-05,-92904484.57,363613710.6,-0.037146811,0.001856436,0.826195128,0.510652179,88223.46799,0.66392672,0.020055165,0.7669999999999995
200411,273.0907777,0.002804032,4.61e-06,-29661311.27,256787541.7,-0.011760607,0.001379198,1.586720894,-0.000350144,88186.15583,0.654729289,0.005529895,0.7323333333333331
200412,267.5699218,0.012674121,4.19e-06,-12936082.57,175979219.4,-0.004827407,0.001253768,1.165125498,0.142896663,88133.34594,0.652955144,0.014599963,0.7789999999999999
200501,262.9477503,0.002687855,1.19e-06,-17449464.95,206366321.9,-0.006188977,0.001452149,0.846340938,-0.246905913,87988.45878,0.652556326,0.002734166,0.6576666666666675
200502,265.5591995,0.011060163,1.1e-06,-21257667.34,249232895.9,-0.007720582,0.001427292,0.419621606,-0.340029533,87889.03762,0.653089458,0.011265729,0.3683333333333323
200503,273.8594648,0.002650162,4.15e-06,-42386940.2,460680485.5,-0.016713819,0.001149786,1.017665567,-0.934504438,87889.64092,0.656374316,0.006685459,0.49533333333333474
200504,283.0591016,0.004133753,9.81e-06,-97765606.68,529259530.3,-0.0389781,0.000994533,1.655658839,-0.727788673,87401.96943,0.662611706,0.01648534,0.3703333333333312
200505,288.7844108,0.00022219,2.27e-05,-149470551.3,576294443.0,-0.059761878,0.001301909,0.650405553,0.430537169,87097.80171,0.679155309,0.056789886,0.42799999999999727
200506,295.5524642,0.0,2.12e-05,-159666622.1,599242202.2,-0.063846217,0.001015746,1.036927332,0.31519381,86783.30842,0.698319377,0.03405292,0.1789999999999985
200507,296.8028212,0.0,3.63e-05,-170572774.7,562456699.1,-0.068207283,0.001321743,-0.38958559,0.654279962,87004.43276,0.711122468,0.066269475,-0.11866666666666958
200508,293.882255,0.0,4.74e-05,-188038244.1,496536871.6,-0.075191237,0.003932658,-0.576310433,1.084957935,87237.87825,0.71072481,0.083188471,-0.03399999999999892
200509,289.6234458,7.29e-09,3.7e-05,-116664710.5,393315841.3,-0.046650956,0.001347212,-0.314151887,0.723461269,87821.96304,0.687580031,0.060713465,-0.047333333333330785
200510,281.4006507,6.46e-05,1.2e-05,-76605853.39,352127117.5,-0.030631158,0.000528417,1.1952555,0.428855667,88198.90666,0.66392672,0.011028756,-0.02300000000000324
200511,274.3155571,0.000389676,3.09e-06,-22588226.05,266795745.4,-0.009010319,0.000436492,2.189726608,-0.187754615,87997.35298,0.654729289,0.00311285,-0.5176666666666669
200512,263.7512924,0.003629843,2.09e-07,-2432116.806,224430457.3,-0.000889241,0.000420016,1.800070569,-0.868873427,88364.09438,0.652955144,0.003681728,-0.8810000000000002
200601,266.264489,0.0107285,6.97e-07,-12534977.24,197290964.7,-0.004460315,0.000537489,0.590078216,0.1276727,88028.61938,0.652556326,0.010799375,-0.9223333333333343
200602,268.6299912,0.006661827,1.06e-06,-19450149.87,290628015.2,-0.007288613,0.000500846,1.689295154,-0.26894999,88066.41999,0.653089458,0.006920475,-0.6616666666666688
200603,275.813265,0.000875223,2.54e-06,-36349468.16,473852051.9,-0.014370504,0.000425019,2.401658043,-0.770213446,87512.24512,0.656374316,0.00236728,-0.6646666666666654
200604,283.0101487,0.008329539,4.99e-06,-66736613.19,510216207.6,-0.026416977,0.000415846,2.284596091,-0.416262409,87167.31908,0.662611706,0.013080195,-0.2096666666666671
200605,289.0729242,0.001393674,2.52e-05,-140971951.7,539458005.8,-0.056361638,0.000997193,0.88797562,0.408438048,87296.70184,0.679155309,0.062246493,0.038000000000000256
200606,294.7785306,0.0,2.49e-05,-131164308.3,579486661.2,-0.052448939,0.000809724,0.723045009,0.017121045,86917.872,0.698319377,0.039597524,0.13899999999999935
200607,296.5610139,0.0,4.94e-05,-198922127.7,539928861.6,-0.079543398,0.006324029,-0.24329337,0.81894167,86899.20171,0.711122468,0.117817948,0.1213333333333324
200608,294.222638,0.0,5.3e-05,-208009225.6,474492677.4,-0.083177074,0.006589251,-0.804570439,1.079838767,87274.90982,0.71072481,0.113326706,0.3260000000000005
200609,288.2776782,4.81e-06,2.15e-05,-151473617.9,430157401.8,-0.060569978,0.000918152,0.028649362,0.833659533,87856.8538,0.687580031,0.035030031,0.5926666666666698
200610,284.7683073,6.06e-06,1.47e-05,-77938911.86,368268040.7,-0.031165579,0.000639676,1.074077313,0.851040447,87990.65689,0.66392672,0.015490957,0.7369999999999983
200611,274.5411261,0.008395211,4.87e-06,-22346994.46,243288233.9,-0.008806394,0.00045558,1.535763257,-0.114983073,87927.47156,0.654729289,0.010889123,1.062333333333335
200612,266.9448772,0.00315225,1.22e-06,-11037623.8,194910863.8,-0.003972161,0.000428339,1.407971059,0.000562987,88247.05836,0.652955144,0.003212553,1.1789999999999985
200701,265.8446901,0.001233,2.71e-07,-8529475.918,253008420.9,-0.003119019,0.000431335,1.622013819,-0.499327861,88362.11974,0.652556326,0.001279781,0.6876666666666651
200702,272.7218199,0.008779446,4.35e-06,-21393503.48,291837052.3,-0.008308793,0.000391107,0.765302928,0.428933354,87669.05102,0.653089458,0.011116744,0.13833333333333186
200703,274.6627031,0.019435698,3.16e-05,-68995811.99,349859291.2,-0.02684499,0.000639866,1.289584615,-0.250841978,87567.25782,0.656374316,0.032027377,-0.13466666666666427
200704,281.6180192,0.006595895,1.29e-05,-87891575.63,503073782.9,-0.035066758,0.000482408,1.359322822,-0.921698256,87594.80116,0.662611706,0.022252852,-0.2096666666666671
200705,290.0614007,3.65e-10,1.41e-05,-124201965.4,593936961.1,-0.049664761,0.000699601,1.562483094,-0.362144069,87111.61263,0.679155309,0.037291324,-0.3520000000000003
200706,294.2932538,0.0,3.44e-05,-149860088.1,525862949.1,-0.059924858,0.000814283,-0.259234693,1.289206483,87061.72356,0.698319377,0.05755137,-0.22100000000000009
200707,295.4460752,0.0,4.78e-05,-162989776.7,539599731.7,-0.065175054,0.002671141,-0.147305355,0.675438861,86846.55965,0.711122468,0.090474479,-0.46866666666666745
200708,294.793168,0.0,3.87e-05,-189417963.5,519753864.1,-0.075742947,0.004087413,-0.510210703,0.669954414,87237.47639,0.71072481,0.094331446,-0.6939999999999991
200709,288.780207,0.0,3.62e-05,-151543944.6,421210022.1,-0.060598186,0.001195023,-0.25018056,0.752582307,87737.97232,0.687580031,0.059203603,-1.117333333333331
200710,280.4356934,0.000229427,2.78e-05,-93553810.24,322410612.6,-0.037406517,0.003660942,1.105451734,-0.101667143,88164.36431,0.66392672,0.061607035,-1.3530000000000015
200711,273.6669794,0.000700468,7.11e-06,-30451951.45,259599201.4,-0.012149527,0.000363026,1.222707378,0.200467907,88187.25278,0.654729289,0.002869226,-1.4576666666666647
200712,267.6460507,0.004252941,1.34e-06,-7390540.843,207525741.4,-0.002768986,0.000368999,1.386911325,-0.184906494,88058.13709,0.652955144,0.00434081,-1.5509999999999984
200801,262.6816026,0.008823565,4.41e-07,-9706347.272,210521551.6,-0.003476586,0.000366186,0.707127915,-0.356497118,88285.01686,0.652556326,0.008890092,-1.692333333333334
200802,265.3183932,0.003272197,5.78e-07,-20506675.46,307132814.6,-0.007523806,0.000883771,1.674908037,-0.254769766,88159.6643,0.653119904,0.003454497,-1.6616666666666688
200803,276.6912439,0.006915341,1.3e-05,-53897337.32,440441594.2,-0.021398694,0.000504017,1.105213835,-0.267832461,87626.56335,0.656388888,0.019048759,-1.1646666666666654
200804,283.1315474,0.001956479,2.38e-05,-106953639.6,474242638.8,-0.042669755,0.000796042,1.115478825,0.410313641,87339.35862,0.662611706,0.035115991,-0.8796666666666688
200805,288.6281113,0.000420098,1.4e-05,-121331631.8,602183028.4,-0.048511869,0.000529244,0.95593767,-0.708985429,87126.41489,0.679155309,0.020789439,-0.7220000000000013
200806,293.153469,4.57e-06,4.35e-05,-147614041.0,547465985.5,-0.059026731,0.001828263,0.284447263,0.767693312,86949.9324,0.698319377,0.075732713,-0.5510000000000019
200807,295.9506577,0.0,3.13e-05,-183201671.5,574014557.3,-0.073257226,0.002504607,-0.448305391,1.022879608,86957.36718,0.711122468,0.072370434,-0.18866666666666987
200808,292.7150475,0.0,5.33e-05,-222193558.6,500867171.6,-0.088848992,0.003713485,0.046954353,0.630310764,87197.01873,0.71072481,0.113106237,-0.11400000000000077
200809,288.6076631,2.55e-06,3.94e-05,-153548444.7,389754073.4,-0.061399732,0.002850372,-0.028398752,0.925864572,87672.25875,0.687580031,0.086621884,-0.25733333333333164
200810,281.4850181,0.000687653,1.55e-05,-101908378.6,360350910.4,-0.040729971,0.000722503,1.214564423,0.386618909,87987.42896,0.66392672,0.022217793,-0.3030000000000008
200811,273.419594,0.001261985,4.83e-06,-28221822.71,258014138.8,-0.011227309,0.000424336,2.187583055,-0.204330825,88134.54996,0.654729289,0.004128288,-0.3776666666666664
200812,266.1060555,0.001561426,1.28e-07,-5832829.418,225950771.1,-0.002200563,0.000390778,2.374495041,-0.5035147,88044.62787,0.652955144,0.001598221,-0.8210000000000015
200901,265.0582477,0.001251901,2.15e-07,-5595210.806,260123995.7,-0.002059958,0.000453532,1.986173742,-0.49151147,88133.55929,0.652556326,0.001310687,-0.8923333333333332
200902,271.6111493,0.003585353,4.61e-06,-13879420.53,287663862.4,-0.005369946,0.000348765,1.174744602,0.0140674,87575.37541,0.653089458,0.004624292,-0.7816666666666663
200903,275.2941188,0.008485475,6.62e-06,-50333916.79,437209711.2,-0.019728916,0.000431778,1.225960445,-0.299189037,87630.9817,0.656374316,0.013514602,-0.6446666666666658
200904,283.9674287,0.000469507,1.32e-05,-81584497.1,510183447.8,-0.032614825,0.000418704,0.443867271,0.487635431,87440.65364,0.662611706,0.017246322,-0.23966666666666825
200905,289.2579874,1.82e-09,1.83e-05,-120169852.9,561237975.3,-0.048052523,0.000509039,0.701067624,0.9312365,87371.23969,0.679155309,0.033468606,0.17799999999999727
200906,294.8568956,0.0,1.31e-05,-114821337.6,626636291.9,-0.045913842,0.00041186,0.988552215,-0.358602142,86795.39152,0.698319377,0.021175143,0.44899999999999807
200907,296.0341093,0.0,3.71e-05,-180481716.6,554292603.8,-0.072169591,0.008088844,-0.273257117,0.85502964,86889.4957,0.711122468,0.107021856,0.6013333333333328
200908,293.1431233,0.0,5.08e-05,-195625322.7,487254512.2,-0.078225097,0.005178185,-0.259059951,0.838216666,87356.50424,0.71072481,0.113111555,0.5860000000000021
200909,288.4633459,7.7e-10,3.78e-05,-158080201.5,395846509.2,-0.063211853,0.003466843,0.034732615,0.703670246,87663.68319,0.687580031,0.076786964,0.6726666666666681
200910,282.2980694,0.000134156,1.74e-05,-84566472.5,367657987.5,-0.033815159,0.000491466,1.574313356,0.114920012,87868.82311,0.66392672,0.022350422,0.9269999999999996
200911,269.3313995,0.020835932,2.74e-05,-25665071.26,165101406.9,-0.009696537,0.000399929,1.148263231,-0.034478745,88164.35421,0.654729289,0.029573399,1.5323333333333338
200912,264.295979,0.00238736,2.28e-05,-19577163.99,175455614.8,-0.006992994,0.000320442,1.843070641,-0.161113492,87935.43065,0.652955144,0.002447749,1.779
201001,264.4997466,0.002570756,8.03e-06,-13856790.02,236674884.9,-0.005034358,0.000477956,1.505403955,-0.492899328,87993.81164,0.652556326,0.002658618,1.517666666666667
201002,269.0791371,0.010908317,3.66e-06,-22457040.8,273246950.7,-0.008504869,0.000462702,0.919221473,-0.101235875,87601.50283,0.653089458,0.011925663,1.2683333333333344
201003,273.1067729,0.014368817,8.96e-06,-60109293.41,376575995.4,-0.023277882,0.000607565,1.906212373,-0.32399131,87682.80921,0.656374316,0.024649132,0.945333333333334
201004,278.6058256,0.007198115,1.63e-05,-93966418.84,485522029.0,-0.03733074,0.000595204,1.939970196,-0.396370742,87562.07263,0.662611706,0.033241206,0.4903333333333322
201005,287.9340911,9.82e-05,2.6e-05,-159581296.6,546395906.7,-0.063810256,0.000790717,0.901244945,0.293953254,87188.60708,0.679155309,0.048188125,-0.10200000000000031
201006,294.7238061,0.0,2.04e-05,-144185907.6,584643618.3,-0.057655912,0.000908572,-0.152097052,1.23844877,87162.90834,0.698319377,0.040204314,-0.5510000000000019
201007,297.8723914,0.0,2.42e-05,-167532526.6,578471543.9,-0.066991574,0.001114649,-0.422411884,1.285667465,87047.82915,0.711122468,0.044192361,-0.9586666666666694
201008,293.7702169,0.0,4.15e-05,-183119500.4,492257750.0,-0.073224369,0.009601828,-0.000124153,0.577249052,87376.93409,0.71072481,0.108086342,-1.3640000000000008
201009,288.9150416,3.36e-09,4.58e-05,-137735241.5,384246997.8,-0.055076472,0.007767093,-0.256202015,0.690162953,87689.79055,0.687580031,0.105865241,-1.6073333333333295
201010,281.2275856,0.000952218,1.87e-05,-94495275.34,345950271.4,-0.037772393,0.0009182,0.697154067,0.203435772,88055.65836,0.66392672,0.03156147,-1.6430000000000007
201011,273.6732919,0.00076598,7.85e-07,-29747021.44,266704047.1,-0.01184652,0.000446495,2.610668327,-0.007739226,87887.79344,0.654729289,0.001043877,-1.5676666666666677
201012,266.2168991,0.001378371,1.67e-07,-5747617.287,226472784.6,-0.002210067,0.000417861,2.97777858,-0.76392221,87686.42772,0.652955144,0.001428726,-1.561
201101,260.592871,0.001883594,2.55e-07,-4616868.098,256261398.5,-0.001637258,0.000461986,1.227422476,-0.819590058,88360.05282,0.652556326,0.001934078,-1.5523333333333333
201102,269.8310785,0.011438053,2.24e-06,-14184388.51,273242494.4,-0.005341994,0.000702698,0.25296291,0.077613181,87682.18134,0.653089458,0.012820852,-1.1016666666666666
201103,273.1428386,0.001995252,9.48e-07,-35022453.32,464028116.5,-0.013591525,0.000401051,1.80201343,-0.817673683,88008.7509,0.656374316,0.003773171,-0.8746666666666663
201104,281.6793938,0.007433772,7.91e-06,-79876885.11,510301031.0,-0.03178905,0.000444924,1.277351044,-0.821037153,87494.08101,0.662611706,0.015841053,-0.6596666666666664
201105,287.5005123,3.61e-06,1.68e-05,-118466526.7,566639011.9,-0.047370494,0.001370708,1.493042246,-0.136643297,87252.09044,0.679155309,0.036123988,-0.402000000000001
201106,295.1163507,0.0,2.07e-05,-113115348.0,573678554.2,-0.045231664,0.000619713,0.399662634,0.943361582,86860.37276,0.698319377,0.028191601,-0.24099999999999966
201107,295.5933614,0.0,3.97e-05,-177096146.9,569333422.9,-0.070815796,0.006400035,0.20109451,0.443304938,86907.76229,0.711122468,0.087512341,-0.3086666666666673
201108,294.6074047,0.0,4.65e-05,-168963606.8,506709133.6,-0.067563822,0.002635516,-0.491644681,1.275380982,87216.54173,0.71072481,0.080058174,-0.6239999999999988
201109,287.1379808,5.55e-09,3e-05,-121773797.4,400909456.8,-0.048693936,0.003362052,-0.226268688,0.359274803,87762.78231,0.687580031,0.056420099,-0.8073333333333288
201110,282.2336011,0.001183025,2.46e-05,-76920868.02,343143824.2,-0.030748684,0.000960507,0.692859663,0.648825831,87999.33301,0.66392672,0.03170159,-1.0030000000000001
201111,274.7595059,0.009207876,3.62e-05,-34286545.38,198349232.7,-0.013666188,0.000910038,0.405861273,0.14111117,88108.94769,0.654729289,0.046759281,-1.1076666666666668
201112,265.2485605,0.002631062,5.67e-06,-12081574.11,178126064.0,-0.004341222,0.000601399,1.201726035,-0.263414228,88389.32763,0.652955144,0.002750789,-1.0210000000000008
201201,263.2704357,0.003159837,3.43e-07,-9391125.164,243187044.2,-0.003371307,0.000686323,1.206560999,-0.451941226,88085.7545,0.652556326,0.003206955,-0.8823333333333316
201202,266.2333057,0.00168907,5.1e-07,-13509378.67,324707698.0,-0.005150663,0.000661434,0.897901475,-0.445922224,87860.5124,0.653119904,0.00176143,-0.6616666666666688
201203,273.9431985,0.013664772,9.22e-06,-54702065.69,408729496.9,-0.021385941,0.000744914,0.766817922,-0.049266773,87701.27381,0.656388888,0.020604198,-0.564666666666664
201204,283.2539038,0.001918441,1.13e-05,-93110040.72,515724965.4,-0.037185097,0.000695975,1.643905865,-0.215891377,87215.74257,0.662611706,0.020815722,-0.3896666666666668
201205,290.0090543,6.76e-09,1.69e-05,-142466605.5,593116992.6,-0.056968365,0.000757916,0.763495164,0.728129428,87275.35195,0.679155309,0.04016459,-0.20200000000000173
201206,293.1772105,0.0,3.72e-05,-149275956.4,568754979.6,-0.059691281,0.001844688,0.397702273,0.549257526,86867.14895,0.698319377,0.083850277,0.15899999999999892
201207,295.2396487,0.0,5.69e-05,-227315683.1,519409142.3,-0.090897187,0.014633054,-0.159856403,0.80429195,86866.88783,0.711122468,0.162346144,0.36133333333333084
201208,293.4112994,0.0,3.76e-05,-232234393.3,507205593.1,-0.092864042,0.003047185,-0.620979789,1.243641422,87318.754,0.71072481,0.066769725,0.48600000000000065
201209,286.4716876,3.46e-07,3.97e-05,-159679084.1,413350386.8,-0.063851198,0.002879311,0.123360626,0.318634113,87800.16683,0.687580031,0.076291796,0.3726666666666709
201210,280.7423519,0.000382003,1.87e-05,-97969204.95,357155602.0,-0.039168563,0.000899017,1.21687709,0.336046966,87930.9725,0.66392672,0.028749234,0.3069999999999986
201211,270.2171641,0.018121591,2.6e-05,-30127814.71,192148288.2,-0.011425775,0.00068741,1.831648744,-0.123994757,87776.22133,0.654729289,0.025225189,0.23233333333333306
201212,263.9760034,0.006082486,2.08e-05,-13039162.34,173096473.1,-0.004658382,0.000564284,1.563045369,-0.23232151,87911.58784,0.652955144,0.006148695,-0.22100000000000009
201301,265.2484166,0.004448349,1.92e-05,-14414676.62,230551036.6,-0.005232709,0.000860204,1.33530691,0.041947793,87998.52564,0.652556326,0.004559391,-0.5423333333333318
201302,269.1684025,0.002800514,1.19e-05,-21356583.85,296331151.2,-0.00811002,0.000670553,1.111885441,-0.434628972,87910.83133,0.653089458,0.003019855,-0.5016666666666687
201303,277.5203937,0.001391445,4.97e-06,-53116357.31,469172705.0,-0.021180542,0.00054248,1.255671689,-0.223438811,87486.64252,0.656374316,0.004523173,-0.20466666666666455
201304,281.4047466,0.008181379,6.9e-06,-80262267.83,516076351.8,-0.032044626,0.000582526,1.421491482,-0.555143441,87369.50867,0.662611706,0.017653818,-0.13966666666666683
201305,290.4566945,0.0,1.17e-05,-112542251.5,560482526.6,-0.045002339,0.000505212,0.842378275,0.581554324,87195.07102,0.679155309,0.019532598,-0.28200000000000003
201306,293.8213438,0.0,4.09e-05,-175945248.5,516801974.1,-0.070355585,0.002262261,0.092499391,1.170779795,86928.94966,0.698319377,0.0967964,-0.29100000000000037
201307,294.8756788,0.0,5.65e-05,-238035328.8,502083466.2,-0.095183673,0.010210066,0.015777616,0.960976677,86820.13485,0.711122468,0.143020906,-0.26866666666666816
201308,294.4163335,0.0,4.28e-05,-227029720.3,499064172.4,-0.090782838,0.005345627,-0.011809418,0.989268349,87130.09882,0.71072481,0.090351386,-0.36400000000000077
201309,288.6601055,8.4e-06,4.53e-05,-160794089.8,416195802.7,-0.06429703,0.00370786,0.215179849,0.983415853,87707.92555,0.687580031,0.093317383,-0.18733333333333135
201310,281.7275409,3.67e-05,1.5e-05,-97807980.67,369169166.9,-0.03911034,0.000874341,0.577671072,0.389286737,88125.79831,0.66392672,0.01637149,-0.15300000000000225
201311,272.867779,0.000595825,7.7e-06,-29480457.26,260704076.7,-0.011760866,0.000691193,2.060689523,-0.627071763,88114.66706,0.654729289,0.005604394,-0.06766666666666765
201312,266.9432032,0.000543521,2.99e-07,-3702816.957,228685943.2,-0.001439316,0.000650791,1.777234625,-0.453285055,88110.22226,0.652955144,0.000605309,-0.13100000000000023
201401,267.6990495,0.000718612,1.78e-07,-5077931.188,264178646.2,-0.001961708,0.000637503,1.508061524,0.025013062,87978.37725,0.652556326,0.000759398,-0.5023333333333326
201402,268.5131204,0.010890826,4.55e-06,-16314198.27,258113334.5,-0.006113026,0.000701514,0.181965699,0.442536757,87948.2725,0.653089458,0.01226697,-0.6016666666666666
201403,277.184594,0.003041816,6.71e-06,-52105775.85,455141676.6,-0.020664137,0.000686754,0.756827486,-0.102933323,87755.52539,0.656374316,0.008067227,-0.2346666666666657
201404,283.9831166,0.002364984,2.15e-05,-104254890.6,464119036.6,-0.041676197,0.000789255,-0.011911525,0.426723081,87659.25721,0.662611706,0.034234451,0.19033333333333147
201405,288.7907206,0.000366177,1.52e-05,-143487805.3,587439272.8,-0.057373181,0.001074936,1.798118363,0.460865511,87172.13555,0.679155309,0.035798921,0.43799999999999883
201406,293.3848264,0.0,2.56e-05,-140176339.9,544629934.7,-0.056052598,0.001059438,-0.022762947,-0.112488779,87081.08952,0.698319377,0.052542792,0.3689999999999998
201407,295.7797557,0.0,3.59e-05,-180108958.4,555574309.9,-0.072020537,0.00141012,-0.012429,1.078880986,87057.01958,0.711122468,0.06249353,0.05133333333333212
201408,293.216844,0.0,4.45e-05,-161217144.3,498143407.4,-0.064466229,0.001361796,-0.221521363,0.56254603,87370.31327,0.71072481,0.074104839,-0.013999999999999346
201409,288.5979847,9.43e-10,4.89e-05,-147149717.0,375561755.6,-0.058841058,0.002229217,-0.295543984,0.853259714,87637.64717,0.687580031,0.095319038,0.28266666666667106
201410,283.1525418,0.001153219,2.37e-05,-99370160.38,335095291.7,-0.039729031,0.000923212,0.837976453,0.784785205,87983.0679,0.66392672,0.029794301,0.4869999999999983
201411,273.2736539,0.004047203,6.93e-06,-29978110.96,243134922.1,-0.011894292,0.000469829,1.391310263,-0.031115622,88080.48517,0.654729289,0.006653451,0.8323333333333345
201412,265.0940783,0.001208641,1.94e-07,-5760976.822,221686290.8,-0.00208971,0.000439689,2.450342095,-0.622988615,88264.55557,0.652955144,0.00125437,0.7489999999999988
201501,267.5304796,0.004763714,5.93e-07,-6760309.092,245301160.8,-0.002513017,0.000462544,0.964263129,-0.04497225,88127.58916,0.652556326,0.004844444,0.49766666666666737
201502,269.3456875,0.009646148,1.15e-06,-17782464.25,285610753.6,-0.006597213,0.00049841,1.197448932,-0.302298593,87889.09503,0.653089458,0.00988018,0.42833333333333456
201503,276.1976619,0.000600684,3.55e-06,-45180017.51,454101308.9,-0.017737439,0.000475495,0.909981702,0.012717219,87810.45148,0.656374316,0.004729719,0.5153333333333343
